terrainRandomSeed,x,y,elevation,flow_direction,flow_receive,flow_accumulation,p_soil_formativeErosion,p_soil_depth,p_soil_%sand,p_soil_%silt,p_soil_%clay,p_soil_textureType,p_initEcol_%grass,p_initEcol_%brush,p_initEcol_%wood,p_ecol_coverType,p_soil_saturation,p_soil_fieldCapacity,p_soil_waterHoldingCapacity,p_soil_wiltingPoint,p_soil_deepDrainageCoefficient
35,11,49,1018.364947306266,128,false,0,0,76.46334261062034,31.145143151125882,18.13518603984318,50.71967080903093,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6198385186406392,0.357,0.1544773826020701,0.20252261739792987,1
35,12,49,1017.4765080300369,128,false,0,0,89.56176006391584,22.57834807137587,19.855358087943902,57.566293840680224,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.650648322283061,0.357,0.12572156586914307,0.2312784341308569,1
35,13,49,1017.2962604339621,128,false,0,0,121.73420605230191,31.85057463549197,16.87102589218712,51.278399472320906,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.622352797625444,0.357,0.1521307222162522,0.20486927778374778,0.7787917778434414
35,14,49,1017.5941611471047,128,false,0,0,119.0208010503429,28.672975362399676,16.815161718820356,54.51186291877996,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6369033831345098,0.357,0.13855017574112416,0.21844982425887582,0.7965464685095808
35,15,49,1018.0184887182306,128,false,0,0,85.62325798437008,28.729093504343464,25.056942753674665,46.21396374198186,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5995628368389183,0.357,0.1734013522836762,0.18359864771632378,1
35,16,49,1016.1208177808674,128,false,0,0,108.67233067424864,29.25297414544753,18.604952132681326,52.14207372187114,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6262393317484201,0.357,0.14850329036814122,0.20849670963185876,0.8723986884942875
35,17,49,1018.0896251284529,128,false,0,0,111.44753672557479,30.905556731044896,20.564139145793785,48.53030412316132,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6099863685542259,0.357,0.16367272268272245,0.19332727731727753,0.850674690004846
35,18,49,1016.0865314955381,128,false,0,0,103.32077229732121,30.12116671814315,24.21843440777636,45.660398874080485,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5970717949333622,0.357,0.17572632472886196,0.18127367527113802,0.9175850765324761
35,19,49,1016.4663176434519,128,false,0,0,92.3702398929826,27.017587342814704,22.975722965691748,50.00668969149355,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.616630103611721,0.357,0.1574719032957271,0.19952809670427288,1
35,20,49,1016.9718536353097,128,false,0,0,120.93504216132287,25.162941340011063,23.512082161716478,51.32497649827246,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.622562394242226,0.357,0.15193509870725566,0.20506490129274432,0.7839381957577264
35,21,49,1016.4691742893043,128,false,0,0,122.9671495677751,28.659839526278834,20.987910197963583,50.35225027575759,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6181851262409092,0.357,0.15602054884181812,0.20097945115818186,0.7709831372774774
35,22,49,1013.1407723983401,128,false,0,0,136.2596882719565,31.115369155926654,25.429057740675624,43.45557310339772,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5871500789652897,0.357,0.18498659296572958,0.1720134070342704,0.6957714343703214
35,23,49,1012.2197301988515,128,false,0,0,98.60123266232307,25.430614472830822,25.197328011646295,49.37205751552289,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6137742588198529,0.357,0.16013735843480387,0.19686264156519612,0.961505208362964
35,24,49,1011.4053177098741,128,false,0,0,117.11789758339117,28.68194389784458,22.131239104364834,49.18681699779058,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6129406764900576,0.357,0.16091536860927957,0.1960846313907204,0.8094885641908646
35,25,49,1011.0783289187387,128,false,0,0,133.56379245694967,28.712092113694784,24.439417166307315,46.84849071999789,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6024182082399905,0.357,0.17073633897600887,0.1862636610239911,0.7098151153980583
35,26,49,1010.6745358573783,128,false,0,0,77.64782365349174,28.474708441709748,20.734884181910914,50.790407376379335,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.620156833193707,0.357,0.1541802890192068,0.20281971098079318,1
35,27,49,1009.3533554800388,128,false,0,0,92.76802539969933,24.890342538876784,19.654703940211753,55.454953520911445,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6411472908441015,0.357,0.13458919521217194,0.22241080478782804,1
35,28,49,1008.8027172858477,128,false,0,0,146.59018923005442,24.42675081978615,25.819452172803057,49.75379700741079,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6154920865333485,0.357,0.1585340525688747,0.19846594743112528,0.6467390434092889
35,29,49,1009.4354318434952,128,false,0,0,88.67839977966051,26.04962687440828,23.629938416097158,50.320434709494556,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6180419561927255,0.357,0.15615417422012287,0.2008458257798771,1
35,30,49,1010.1902929681879,128,false,0,0,147.65986830622947,28.315714992141068,24.9585989441966,46.72568606366233,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6018655872864804,0.357,0.1712521185326182,0.18574788146738178,0.6420539300442568
35,31,49,1010.3638529406857,128,false,0,0,81.31294633736485,30.06373227253835,25.833744497634036,44.10252322982762,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5900613545342243,0.357,0.182269402434724,0.17473059756527598,1
35,32,49,1013.6715285305694,128,false,0,0,108.55775862009985,26.242659159172632,21.850097415974524,51.90724342485284,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6251825954118377,0.357,0.1494895776156181,0.2075104223843819,0.87331941964283
35,33,49,1013.8018407407177,128,false,0,0,128.82112495082157,26.481715408584535,19.42432997476017,54.093954616655296,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6350227957749488,0.357,0.14030539061004776,0.21669460938995222,0.7359476079099976
35,34,49,1011.0615860256925,128,false,0,0,81.74412836001005,27.983706888240754,23.19075658109928,48.825536530659974,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6113149143879699,0.357,0.1624327465712281,0.19456725342877187,1
35,35,49,1009.8644538144665,128,false,0,0,83.87707005250962,24.466449733752388,25.69042312790531,49.8431271383423,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6158940721225403,0.357,0.15815886601896237,0.19884113398103762,1
35,36,49,1009.2145526000448,128,false,0,0,105.37532595716726,28.937623502674164,23.593182230732864,47.46919426659298,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6052113741996684,0.357,0.1681293840803095,0.18887061591969048,0.8996944768110935
35,37,49,1006.1183096111362,128,false,0,0,113.27828737247972,29.82577310141214,22.108689092004536,48.06553780658332,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6078949201296249,0.357,0.16562474121235005,0.19137525878764994,0.8369264839262082
35,38,49,1005.065621497724,128,false,0,0,147.9168209950454,34.426923198762715,17.598068715687642,47.975008085549646,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6074875363849734,0.357,0.16600496604069148,0.1909950339593085,0.6409385904731391
35,39,49,1003.5848735099743,128,false,0,0,50.62528457074166,28.81465724107926,22.072067276132017,49.11327548278873,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6126097396725493,0.357,0.16122424297228735,0.19577575702771263,1
35,40,49,1002.8474821655182,128,false,0,0,115.00601534317374,33.017249461968454,21.371989616609834,45.61076092142171,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5968484241463976,0.357,0.17593480413002882,0.18106519586997116,0.8243533911938049
35,41,49,1002.747914554476,128,true,22338980,1,209.54187710372057,22.81863040861886,21.82353668757995,55.35783290380119,Clay,0,0,100,wood-grass,0.6407102480671053,0.357,0.134997101804035,0.22200289819596497,0.4524422519557008
35,42,49,1003.8357808121942,128,false,0,0,83.63886310436531,25.360345334665865,19.778908171247473,54.86074649408666,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.63847335922339,0.357,0.13708486472483603,0.21991513527516396,1
35,43,49,1003.6296273171586,128,false,0,0,84.85182203792611,34.93649846752678,18.845012657455026,46.218488875018195,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5995831999375818,0.357,0.1733823467249236,0.1836176532750764,1
35,44,49,1005.0328382019586,128,false,0,0,41.51555122603092,26.409630070599825,21.36492333066927,52.22544659873092,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6266145096942891,0.357,0.14815312428533015,0.20884687571466984,1
35,45,49,1006.7154458344428,128,false,0,0,82.33394232106392,29.406456308021028,25.708550761090393,44.88499293088858,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5935824681889986,0.357,0.17898302969026797,0.17801697030973201,1
35,46,49,1008.7493151493976,128,false,0,0,106.92933797166383,32.24517131582385,20.73091291662943,47.02391576754671,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6032076209539602,0.357,0.16999955377630382,0.18700044622369616,0.8866191501246874
35,47,49,1009.994471102602,128,false,0,0,74.43336288390283,32.64542442075541,23.451251830606942,43.90332374863764,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5891649568688694,0.357,0.1831060402557219,0.17389395974427807,1
35,48,49,1010.9006969694209,128,false,0,0,134.95270915874949,27.613044614233388,23.574978491259685,48.81197689450691,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6112538960252811,0.357,0.16248969704307098,0.194510302956929,0.7025097854412762
35,49,49,1013.071737510068,2,false,0,0,129.3820346782767,28.992328025229988,23.838433111859622,47.16923886291038,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6038615748830967,0.357,0.1693891967757764,0.18761080322422358,0.7327570554256396
35,0,48,1024.407370750603,32,false,0,0,155.8914541544017,29.432261599848697,20.42848417251992,50.1392542276314,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6172266440243412,0.357,0.15691513224394812,0.20008486775605186,0.6081513529403121
35,1,48,1022.4772250089932,4,false,0,0,111.175987280009,28.999922883162572,19.582750328254512,51.41732678858292,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6229779705486231,0.357,0.15154722748795174,0.20545277251204824,0.8527524789778
35,2,48,1022.3252657146923,8,false,0,0,67.60616634803574,21.677544002055992,26.691747014173632,51.63070898377039,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6239381904269667,0.357,0.15065102226816438,0.2063489777318356,1
35,3,48,1021.6589032457166,4,false,0,0,80.5759604024303,27.88947168000925,25.289845981008494,46.820682338982245,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6022930705254201,0.357,0.17085313417627457,0.18614686582372542,1
35,4,48,1021.7926526438275,4,false,0,0,104.44138926065085,28.778901087030093,25.793786000149282,45.42731291282064,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5960229081076929,0.357,0.17670528576615332,0.18029471423384666,0.9077397325616657
35,5,48,1019.8275636048448,8,false,0,0,102.1712417982818,34.23369914491154,22.2169030123517,43.54939784273676,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5875722902923154,0.357,0.1845925290605056,0.17240747093949438,0.927908842911082
35,6,48,1019.2965209458171,4,false,0,0,131.50907450967347,29.632053914887162,22.266507779159923,48.10143830595291,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6080564723767881,0.357,0.1654739591149978,0.1915260408850022,0.7209053756123756
35,7,48,1019.1831203405054,8,false,0,0,118.01655340371585,28.207628917415764,19.912597557667173,51.87977352491706,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6250589808621267,0.357,0.14960495119534833,0.20739504880465165,0.8033245847429314
35,8,48,1017.8825770714478,4,false,0,0,115.35423389787873,33.11883148189322,17.4859191016815,49.395249416425294,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6138786223739138,0.357,0.16003995245101377,0.19696004754898622,0.8218649246958887
35,9,48,1017.5428627037475,8,false,0,0,82.6661473504595,32.535347801156234,17.196857449947764,50.267794748895994,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.617805076370032,0.357,0.15637526205463684,0.20062473794536315,1
35,10,48,1016.9435497988259,4,false,0,0,94.41912951634976,25.767079580557894,19.40853991463618,54.82438050480594,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6383097122716267,0.357,0.13723760187981507,0.21976239812018492,1
35,11,48,1016.3102922123268,8,false,0,0,62.169057090087506,29.619519377674795,20.988924789076233,49.39155583324898,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6138620012496204,0.357,0.1600554655003543,0.1969445344996457,1
35,12,48,1015.3983682118303,4,false,0,0,92.60869668622418,24.26617984070941,25.267278416747658,50.466541742542944,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6186994378414432,0.357,0.15554052468131965,0.20145947531868033,1
35,13,48,1015.8100464309866,8,false,0,0,136.11987429723553,28.06696108945391,23.95654841949449,47.97649049105161,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6074942072097322,0.357,0.16599873993758327,0.19100126006241672,0.696486088055089
35,14,48,1014.7636035927505,8,false,0,0,108.26872899907191,30.963631635792233,15.195567863148373,53.8408005010594,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6338836022547673,0.357,0.14136863789555054,0.21563136210444944,0.8756507962390944
35,15,48,1015.1743126840378,8,false,0,0,101.56447766443435,30.113624335781058,18.637596371022145,51.248779293196804,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6222195068193856,0.357,0.15225512696857343,0.20474487303142655,0.933452334280363
35,16,48,1014.8922006919415,8,false,0,0,150.29010134417808,21.372571229925697,23.197183264792358,55.43024550528195,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6410361047737687,0.357,0.13469296887781582,0.22230703112218417,0.6308173186916585
35,17,48,1016.5104701680074,4,false,0,0,114.88470773550485,24.16232268332066,27.21052391748921,48.62715339919012,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6104221902963556,0.357,0.1632659557234015,0.1937340442765985,0.8252238320012072
35,18,48,1016.6177646918408,8,false,0,0,104.99494167647529,31.399779376004204,21.6839594275445,46.91626119645129,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6027231753840308,0.357,0.17045170297490458,0.1865482970250954,0.9029539637057941
35,19,48,1016.9263606068894,4,false,0,0,91.89353832667362,26.155520507825877,21.750571893739313,52.09390759843482,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6260225841929566,0.357,0.14870558808657378,0.2082944119134262,1
35,20,48,1014.5583323233997,8,false,0,0,122.59299228735416,28.84209765929168,22.64235757586794,48.51554476484038,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6099199514417817,0.357,0.16373471198767042,0.19326528801232956,0.7733361996223296
35,21,48,1015.6358457182353,4,false,0,0,105.69493791667774,28.66027082893004,22.593321545908807,48.746407625161154,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6109588343132252,0.357,0.16276508797432315,0.19423491202567683,0.8969738818577095
35,22,48,1015.157559063097,8,false,0,0,149.69922413373456,30.50459411901174,25.199946337039723,44.29545954394855,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5909295679477684,0.357,0.18145906991541608,0.1755409300845839,0.6333072152140012
35,23,48,1011.9550785305839,4,false,0,0,72.65998192393417,23.87212859925671,22.682868304611915,53.44500309613138,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6321025139325912,0.357,0.14303098699624822,0.21396901300375176,1
35,24,48,1010.4436909796383,4,false,0,0,154.72839351408538,35.346409782216696,16.340201859395183,48.31338835838811,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6090102476127465,0.357,0.16458376889476994,0.19241623110523004,0.6127226981594791
35,25,48,1009.2832726262193,4,false,0,0,92.25703889182316,22.957053141722156,25.236962401525435,51.805984456752405,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6247269300553858,0.357,0.14991486528163991,0.20708513471836007,1
35,26,48,1008.4642132214711,4,false,0,0,88.46104203320576,34.78340769168052,22.738858811695184,42.477733496624296,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5827498007348093,0.357,0.18909351931417795,0.16790648068582203,1
35,27,48,1008.2477370543255,8,false,0,0,99.66033779618041,24.936963852364652,24.837169542615065,50.22586660502029,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6176163997225913,0.357,0.15655136025891478,0.2004486397410852,0.9512871504582192
35,28,48,1008.5232396042256,8,false,0,0,75.32558984613559,29.75227942730169,25.46646068590554,44.781259886792775,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5931156694905675,0.357,0.17941870847547034,0.17758129152452964,1
35,29,48,1008.510461785719,8,false,0,0,143.21706736238167,28.180400758790878,21.085323898673916,50.734275342535206,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6199042390414085,0.357,0.15441604356135213,0.20258395643864785,0.6619713732578097
35,30,48,1010.197929385991,16,false,0,0,106.48679991363696,32.61252070715507,21.982508899334118,45.404970393510794,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5959223667707986,0.357,0.17679912434725467,0.1802008756527453,0.8903037637784343
35,31,48,1009.9708491337651,16,true,1,0.004508386255480001,84.4651175311298,26.39444247488987,23.981083006250735,49.62447451885939,Clay,29.939591409128212,34.90287673998386,35.157531850887935,wood-grass,0.6149101353348672,0.357,0.1590772070207906,0.1979227929792094,1
35,32,48,1011.9131987125701,32,false,0,0,91.63181092844468,31.45729359719519,16.46369222543176,52.07901417737305,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6259555637981787,0.357,0.1487681404550332,0.20823185954496679,1
35,33,48,1012.2650763304501,4,false,0,0,75.89144353138323,31.785241062411977,19.01070619142669,49.204052746161345,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.613018237357726,0.357,0.16084297846612236,0.19615702153387762,1
35,34,48,1011.0405541156376,4,false,0,0,171.8891237463975,31.462880088072993,25.926165034812264,42.61095487711476,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5833492969470164,0.357,0.18853398951611802,0.16846601048388196,0.551550887511107
35,35,48,1010.205403216348,4,false,0,0,161.46537836786808,19.751256546933412,30.88244914805602,49.36629430501057,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6137483243725476,0.357,0.1601615639189556,0.19683843608104437,0.5871574433736225
35,36,48,1008.3326747896994,2,false,0,0,72.84197659998702,29.85913641500648,21.808477311674554,48.33238627331897,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6090957382299353,0.357,0.16450397765206035,0.19249602234793964,1
35,37,48,1005.9689765684027,2,true,1,0.004508386255480001,69.58225389436777,25.341136364494414,27.65376377675541,47.00509985875019,Clay,29.939591409128212,34.90287673998386,35.157531850887935,wood-grass,0.6031229493643758,0.357,0.1700785805932492,0.18692141940675078,1
35,38,48,1003.7709011971134,2,true,2,0.00899644696433144,136.29674715860386,27.65419126900187,24.593592022436077,47.75221670856205,Clay,26.94041075015977,36.95496640593087,36.10462284390936,wood-grass,0.6064849751885293,0.357,0.1669406898240394,0.1900593101759606,0.6955822551326921
35,39,48,1002.847902671441,2,true,3,0.013464273761969348,101.62291236620435,26.54372033381713,25.947951269146518,47.508328397036344,Clay,23.882033789475088,39.05532200051817,37.06264421000675,wood-grass,0.6053874777866636,0.357,0.16796502073244737,0.1890349792675526,0.9329155851605029
35,40,48,1002.8063615852573,1,true,44,0.18030052992829215,115.60080396018893,29.349258324799305,14.77196493144582,55.87877674375487,Clay,0,23.80143020061118,76.19856979938882,wood-grass,0.6430544953468968,0.357,0.13280913767622957,0.22419086232377042,0.8201119326858797
35,41,48,1002.7742854288591,128,true,1,0.004508386255480001,128.9690926352382,28.903499874443742,25.084748229753103,46.011751895803144,Clay,29.939591409128212,34.90287673998386,35.157531850887935,wood-grass,0.5986528835311141,0.357,0.1742506420376268,0.18274935796237318,0.7351032469769296
35,42,48,1002.7608655500442,64,true,22338932,1,134.4654173783333,28.835249457334495,18.678814802228544,52.48593574043695,Clay,0,0,100,wood-grass,0.6277867108319662,0.357,0.14705906989016482,0.20994093010983517,0.7050556239979979
35,43,48,1003.1527823176989,32,true,1,0.004508386255480001,98.83957683718991,29.564695376902833,23.264501278250826,47.170803344846334,Clay,29.939591409128212,34.90287673998386,35.157531850887935,wood-grass,0.6038686150518084,0.357,0.1693826259516454,0.18761737404835457,0.9591866111688974
35,44,48,1004.5881366935015,32,false,0,0,160.5831298447461,28.40627985028502,25.66029513306923,45.93342501664576,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.5983004125749058,0.357,0.17457961493008783,0.18242038506991215,0.590383303946631
35,45,48,1006.450524557033,16,true,4,0.017911957870680895,108.29580429872732,27.178581859151375,19.90557649365615,52.91584164719249,Clay,20.771997852737826,41.1970464400647,38.030955707197464,wood-grass,0.6297212874123662,0.357,0.14525346508179157,0.2117465349182084,0.8754318726357728
35,46,48,1008.5911840503138,32,true,3,0.013464273761969348,125.29370056580137,27.9879502987528,17.009151367624625,55.00289833362257,Clay,23.882033789475088,39.05532200051817,37.06264421000675,wood-grass,0.6391130425013015,0.357,0.13648782699878523,0.22051217300121476,0.7566669220216886
35,47,48,1009.2894786727564,32,true,2,0.00899644696433144,119.63082258858512,27.505916296211957,22.92677945988321,49.56730424390483,Clay,26.94041075015977,36.95496640593087,36.10462284390936,wood-grass,0.6146528690975717,0.357,0.1593173221755997,0.19768267782440027,0.7924847184397623
35,48,48,1010.7135209846139,32,false,0,0,65.13413194131738,24.799388050228828,23.02486201393641,52.175749935834766,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6263908747112564,0.357,0.148361850269494,0.20863814973050598,1
35,49,48,1013.5945619035124,2,false,0,0,109.96986034829531,30.78181884664851,18.95124560675558,50.266935546595896,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6178012099596815,0.357,0.15637887070429723,0.20062112929570275,0.8621052937192499
35,0,47,1021.9400759430567,32,false,0,0,118.43077832533581,25.617314799399345,25.427427786980296,48.95525741362036,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6118986583612915,0.357,0.1618879188627945,0.1951120811372055,0.8005148669663885
35,1,47,1022.7218776730033,2,false,0,0,112.07905488457527,29.487997140050865,18.860627926245222,51.65137493370391,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6240311872016676,0.357,0.15056422527844357,0.20643577472155641,0.8458814972473463
35,2,47,1021.2309869364052,4,true,3,0.013464273761969348,140.77999966701657,27.72075923923909,23.82953908305123,48.44970167770967,Clay,23.882033789475088,39.05532200051817,37.06264421000675,wood-grass,0.6096236575496935,0.357,0.1640112529536194,0.19298874704638058,0.6734308778240755
35,3,47,1021.110379783602,4,false,0,0,70.65969325034055,27.736766701198,21.522812711799133,50.74042058700285,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6199318926415128,0.357,0.15439023353458803,0.20260976646541196,1
35,4,47,1020.290513213254,4,true,1,0.004508386255480001,94.44560648092092,27.556818132004775,21.469834130927232,50.973347737068,Clay,29.939591409128212,34.90287673998386,35.157531850887935,wood-grass,0.620980064816806,0.357,0.1534119395043144,0.2035880604956856,1
35,5,47,1018.81931218139,4,true,2,0.00899644696433144,140.92620506627,27.123251975391295,22.81028585713716,50.06646216747155,Clay,26.94041075015977,36.95496640593087,36.10462284390936,wood-grass,0.616899079753622,0.357,0.1572208588966195,0.1997791411033805,0.6727322197546587
35,6,47,1018.4555320810146,4,false,0,0,66.2801624002051,28.44365336022631,23.057010290084932,48.499336349688754,Clay,32.87275792523012,32.905263537875044,34.22197853689484,wood-grass,0.6098470135735994,0.357,0.16380278733130724,0.19319721266869275,1
